id,authors_t,basionym_s_lower,basionym_author_s_lower,lookup_basionym_id,bibliographic_reference_s_lower,bibliographic_type_info_s_lower,reference_collation_s_lower,collection_date_as_text_s_lower,collection_day_1_s_lower,collection_day_2_s_lower,collection_month_1_s_lower,collection_month_2_s_lower,collection_number_s_lower,collection_year_1_s_lower,collection_year_2_s_lower,collector_team_as_text_t,lookup_conserved_against_id,lookup_correction_of_id,date_created_date,date_last_modified_date,distribution_s_lower,east_or_west_s_lower,family_s_lower,taxon_scientific_name_s_lower,taxon_sci_name_suggestion,genus_s_lower,geographic_unit_as_text_s_lower,hybrid_b,hybrid_genus_b,lookup_hybrid_parent_id,hybrid_parents_s_lower,infra_family_s_lower,infra_genus_s_lower,infraspecies_s_lower,lookup_isonym_of_id,lookup_later_homonym_of_id,latitude_degrees_s_lower,latitude_minutes_s_lower,latitude_seconds_s_lower,locality_s_lower,longitude_degrees_s_lower,longitude_minutes_s_lower,longitude_seconds_s_lower,name_status_s_lower,name_status_bot_code_type_s_lower,name_status_editor_type_s_lower,nomenclatural_synonym_s_lower,lookup_nomenclatural_synonym_id,north_or_south_s_lower,original_basionym_s_lower,original_basionym_author_team_s_lower,original_hybrid_parentage_s_lower,original_remarks_s_lower,original_replaced_synonym_s_lower,original_taxon_distribution_s_lower,lookup_orthographic_variant_of_id,other_links_s_lower,lookup_parent_id,publication_s_lower,lookup_publication_id,publication_year_i,publication_year_full_s_lower,publication_year_note_s_lower,publishing_author_s_lower,rank_s_alphanum,reference_t,reference_remarks_s_lower,remarks_s_lower,lookup_replaced_synonym_id,lookup_same_citation_as_id,score_s_lower,species_s_lower,species_author_s_lower,lookup_superfluous_name_of_id,suppressed_b,top_copy_b,lookup_type_id,type_locations_s_lower,type_name_s_lower,type_remarks_s_lower,type_chosen_by_s_lower,type_note_s_lower,detail_author_team_ids,detail_species_author_team_ids,page_as_text_s_lower,citation_type_s_lower,lookup_validation_of_id,version_s_lower,powo_b,sortable,family_taxon_name_sortable,rhakhis_wfo,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_parent,rhakhis_accepted,rhakhis_basionym,pub,url,label
urn:lsid:ipni.org:names:77369651-1,"Sukd.Bera, Sujana & Karthig.",,,,,,2025(x)-e04906: 2,,5,,3,,160322,2025,,Sukdeb Bera and K.Karthigeyan,,,23/09/2025 08:02,23/09/2025 13:16,"Kerala (India, Indian Subcontinent, Asia-Tropical);Tamil Nadu (India, Indian Subcontinent, Asia-Tropical);",E,Annonaceae,Miliusa beddomei,Miliusa beddomei,Miliusa,,f,f,,,,,,,,10,32,13,"Kerala: Palakkad district, Nelliyampathy, Kaikaty forest, 950 m",76,40,46,,,,,,N,,,,,,,,,331081-2,Nordic J. Bot.,urn:lsid:ipni.org:publications:2633-2,2025,2025 [1 Sep 2025],[1 Sep 2025],"Sukd.Bera, Sujana & Karthig.",spec.,Nordic J. Bot. 2025(x)-e04906: 2. [1 Sep 2025] [epublished],[epublished],"doi:10.1002/njb.04906 [english] Etymology: 'The specific epithet honours Richard Henry Beddome (1830–1911), a British botanist and naturalist, recognizing his significant contributions to the floristic study of Southern India and the first collection of this new species'.",,,11,beddomei,,,f,t,,holotype MH;isotype CAL,,,,,Sukd.Bera@20092436-1@1@aut$Sujana@20019734-1@2@aut$Karthig.@20000073-1@3@aut,,,tax. nov.,,1.3,f,miliusa~beddomei,annonaceaemiliusa~beddomei~,wfo-1000084925,,species,,,,,Nordic J. Bot. 2025(x)-e04906: 2 (2025),https://www.ipni.org/77369651-1,IPNI Record: 77369651-1
urn:lsid:ipni.org:names:77369652-1,Soó,,,,,,10: 370,,,,,,,,,,,,23/09/2025 08:29,25/09/2025 11:00,,,Leguminosae,Trifolium pannonicum subsp. carpaticum,Trifolium pannonicum subsp. carpaticum,Trifolium,,f,f,,,,,carpaticum,,,,,,,,,,,,,,,,,,,,,,,null:,523506-1,Acta Bot. Acad. Sci. Hung.,urn:lsid:ipni.org:publications:4755-2,1964,1964,,Soó,subsp.,Acta Bot. Acad. Sci. Hung. 10: 370. 1964 ,,"Cited basionym is nom. nud., but the name may be treated as a replacement name for T.pannonicum var. acutifolium. Note: Trifolium abbreviated to 'T.'; considered to be a correctable error.",77369498-1,,9,pannonicum,Jacq.,,f,t,,,,,,,Soó@9897-1@1@aut,Jacq.@12576-1@1@aut,,nom. nov.,,1.4,f,trifolium~pannonicumcarpaticum,leguminosaetrifolium~pannonicumcarpaticum,wfo-1200114850,,subspecies,,,,,Acta Bot. Acad. Sci. Hung. 10: 370 (1964),https://www.ipni.org/77369652-1,IPNI Record: 77369652-1
urn:lsid:ipni.org:names:77369653-1,(Sagorski) Soó,Leguminosae Anthyllis polyphylla (DC.) G.Don var. aequiloba Sagorski,(Sagorski),77369611-1,,,10: 370,,,,,,,,,,,,23/09/2025 08:32,23/09/2025 15:03,,,Leguminosae,Anthyllis macrocephala f. aequiloba,Anthyllis macrocephala f. aequiloba,Anthyllis,,f,f,,,,,aequiloba,,,,,,,,,,nom. inval.    Contrary to Art. 41.5. ICN (2025) No full and direct reference to basionym was given (page no. missing),,nom. inval.,,,,,,,,,,,null:,474726-1,Acta Bot. Acad. Sci. Hung.,urn:lsid:ipni.org:publications:4755-2,1964,1964,,Soó,f.,Acta Bot. Acad. Sci. Hung. 10: 370. 1964 ,,,,,12,macrocephala,Wender.,,f,t,,,,,,,Soó@9897-1@1@aut$Sagorski@8808-1@2@bas,Wender.@0-0@1@aut,,comb. nov.,,1.3,f,anthyllis~macrocephalaaequiloba,leguminosaeanthyllis~macrocephalaaequiloba,wfo-1200114848,,form,,,,,Acta Bot. Acad. Sci. Hung. 10: 370 (1964),https://www.ipni.org/77369653-1,IPNI Record: 77369653-1
urn:lsid:ipni.org:names:77369654-1,"J.F.Ye, X.Y.Yue & Ying Liu",,,,,,263: 64,,1,,5,,Yejf20250078,2025,,X.Y.Yue &amp; B.K.Yang,,,23/09/2025 08:36,24/09/2025 15:31,"Guizhou (China South-Central, China, Asia-Temperate)",,Apiaceae,Pternopetalum wulingense,Pternopetalum wulingense,Pternopetalum,,f,f,,,,,,,,,,,"Yinjiang County, Fanjingshan Mountain, c. 1300 m",,,,,,,,,,,,,,,,,,40445-1,PhytoKeys,urn:lsid:ipni.org:publications:20011997-1,2025,2025 [24 Sep 2025],[24 Sep 2025],"J.F.Ye, X.Y.Yue & Ying Liu",spec.,PhytoKeys 263: 64. 2025 [24 Sep 2025] [epublished],[epublished],doi:10.3897/phytokeys.263.163711 [english] Etymology: 'The specific epithet wulingense refers to the Wuling Mountains'.,,,11,wulingense,,,f,t,,holotype SYS;isotype SYS;isotype PE,,,,,J.F.Ye@20045464-1@1@aut$Ying Liu@20013997-1@3@aut$X.Y.Yue@20092853-1@2@aut,,,tax. nov.,,1.4,f,pternopetalum~wulingense,apiaceaepternopetalum~wulingense~,wfo-1000084935,,species,,,,,PhytoKeys 263: 64 (2025),https://www.ipni.org/77369654-1,IPNI Record: 77369654-1
urn:lsid:ipni.org:names:77369655-1,Soó,,,,,,10: 370,,,,,,,,,,,,23/09/2025 08:37,23/09/2025 15:10,,,Leguminosae,Anthyllis macrocephala f. minor,Anthyllis macrocephala f. minor,Anthyllis,,f,f,,,,,minor,,,,,,,,,,nom. inval. nom. nud.    Name cited as basionym was not validly published,,nom. inval.,,,,,,,,,,,,474726-1,Acta Bot. Acad. Sci. Hung.,urn:lsid:ipni.org:publications:4755-2,1964,1964,,Soó,f.,Acta Bot. Acad. Sci. Hung. 10: 370. 1964 ,,Name cited as basionym was not validly published (no Latin description/ diagnosis).,,,9,macrocephala,Wender.,,f,t,,,,,,,Soó@9897-1@1@aut,Wender.@0-0@1@aut,,tax. nov.,,1.3,f,anthyllis~macrocephalaminor,leguminosaeanthyllis~macrocephalaminor,wfo-1200114849,,form,,,,,Acta Bot. Acad. Sci. Hung. 10: 370 (1964),https://www.ipni.org/77369655-1,IPNI Record: 77369655-1
urn:lsid:ipni.org:names:77369656-1,N.Wei & Q.F.Wang,,,,,,163: 120,,3,,8,,WN43,2023,,N.Wei &amp; Z.H.Xin,,,23/09/2025 08:40,24/09/2025 15:37,"Tibet (China, Asia-Temperate)",E,Crassulaceae,Sinocrassula cuonaensis,Sinocrassula cuonaensis,Sinocrassula,,f,f,,,,,,,,27,51,51,"Xizang: Cuona [Tsona] City, Lebu Valley, 2826 m",91,47,49,,,,,,N,,,,,,,,,12247-1,PhytoKeys,urn:lsid:ipni.org:publications:20011997-1,2025,2025 [24 Sep 2025],[24 Sep 2025],N.Wei & Q.F.Wang,spec.,PhytoKeys 163: 120. 2025 [24 Sep 2025] [epublished],[epublished],"doi:10.3897/phytokeys.263.159143 [english] Etymology: 'The specific epithet 'cuonaensis' refers to Cuona City, where the species was discovered'.",,,11,cuonaensis,,,f,t,,holotype HIB;isotype HIB;isotype PE,,,,,N.Wei@20045120-1@1@aut$Q.F.Wang@40374-1@2@aut,,,tax. nov.,,1.3,f,sinocrassula~cuonaensis,crassulaceaesinocrassula~cuonaensis~,wfo-1000084936,,species,,,,,PhytoKeys 163: 120 (2025),https://www.ipni.org/77369656-1,IPNI Record: 77369656-1
urn:lsid:ipni.org:names:77369657-1,Dorr,,,,,,263: 130,,23,,5,,6445,1989,,M.Thulin &amp; Abdi M.Dahir,,,23/09/2025 08:47,24/09/2025 15:58,"Somalia (Northeast Tropical Africa, Africa)",E,Sterculiaceae,Melhania orriana,Melhania orriana,Melhania,,f,f,,,,,,,,3,31,,"Hiran: 2.5 km on road between Ceel Baraf and Aadan Yabaal, 125 m",45,46,,,,,,,N,,,,,,,,,38767-1,PhytoKeys,urn:lsid:ipni.org:publications:20011997-1,2025,2025 [24 Sep 2025],[24 Sep 2025],Dorr,spec.,PhytoKeys 263: 130. 2025 [24 Sep 2025] [epublished],[epublished],doi:10.3897/phytokeys.263.163436 [english] Etymology: 'The specific epithet honors Blair D. Orr'.,,,11,orriana,,,f,t,,holotype K;isotype UPS V-048644,,,,,Dorr@14672-1@1@aut,,,tax. nov.,,1.3,f,melhania~orriana,sterculiaceaemelhania~orriana~,wfo-1000084943,,species,,,,,PhytoKeys 263: 130 (2025),https://www.ipni.org/77369657-1,IPNI Record: 77369657-1
urn:lsid:ipni.org:names:77369658-1,M.D.Yuan & R.J.Wang,,,,,,263: 137,,31,,7,,1406,2019,,"Xin-Xin Zhou, Guo-Bin Jiang &amp; Ming-Deng Yuan",,,23/09/2025 08:50,24/09/2025 15:49,"Yunnan (China South-Central, China, Asia-Temperate)",E,Rubiaceae,Hedyotis jinghongensis,Hedyotis jinghongensis,Hedyotis,,f,f,,,,,,,,21,58,50,"Dai Autonomous Prefecture of Xishuangbanna, Jinghong City, Jinuo Town, c. 1288 m",101,4,21,,,,,,N,,,,,,,,,30001807-2,PhytoKeys,urn:lsid:ipni.org:publications:20011997-1,2025,2025 [24 Sep 2025],[24 Sep 2025],M.D.Yuan & R.J.Wang,spec.,PhytoKeys 263: 137. 2025 [24 Sep 2025] [epublished],[epublished],"doi:10.3897/phytokeys.263.163043 [english] Etymology: 'The specific epithet refers to the type locality of this new species, Jinghong City'.",,,11,jinghongensis,,,f,t,,holotype IBSC 0858378;isotype IBSC 0858377,,,,,M.D.Yuan@20045418-1@1@aut$R.J.Wang@38679-1@2@aut,,,tax. nov.,,1.3,f,hedyotis~jinghongensis,rubiaceaehedyotis~jinghongensis~,wfo-1000084941,,species,,,,,PhytoKeys 263: 137 (2025),https://www.ipni.org/77369658-1,IPNI Record: 77369658-1
urn:lsid:ipni.org:names:77369659-1,M.D.Yuan & R.J.Wang,,,,,,263: 142,,24,,4,,YS430,2021,,Ming-Deng Yuan &amp; Yi-Da Xu,,,23/09/2025 08:53,24/09/2025 15:53,"Guangxi (China Southeast, China, Asia-Temperate)",E,Rubiaceae,Hedyotis austroguangxiensis,Hedyotis austroguangxiensis,Hedyotis,,f,f,,,,,,,,21,42,42,"Chongzuo City, Ningming County, Tongmian Town, c. 830 m",107,31,18,,,,,,N,,,,,,,,,30001807-2,PhytoKeys,urn:lsid:ipni.org:publications:20011997-1,2025,2025 [24 Sep 2025],[24 Sep 2025],M.D.Yuan & R.J.Wang,spec.,PhytoKeys 263: 142. 2025 [24 Sep 2025] [epublished],[epublished],doi:10.3897/phytokeys.263.163043 [english] Etymology: 'The specific epithet refers to the fact that the species is growing in the south of the Guangxi Zhuang Autonomous Region'.,,,11,austroguangxiensis,,,f,t,,holotype IBSC 0868775;isotype IBSC 0868776,,,,,R.J.Wang@38679-1@2@aut$M.D.Yuan@20045418-1@1@aut,,,tax. nov.,,1.3,f,hedyotis~austroguangxiensis,rubiaceaehedyotis~austroguangxiensis~,wfo-1000084942,,species,,,,,PhytoKeys 263: 142 (2025),https://www.ipni.org/77369659-1,IPNI Record: 77369659-1
urn:lsid:ipni.org:names:77369660-1,"Monteros, E.Restrepo & Baquero",,,,,,263: 153,,11,,7,,MFM212,2021,,Marco F.Monteros,,,23/09/2025 08:56,24/09/2025 16:04,"Ecuador (Western South America, Southern America)",,Orchidaceae,Porroglossum hildeae,Porroglossum hildeae,Porroglossum,,f,f,,,,,,,,,,,Imbabura: Reserva Río Manduriacu,,,,,,,,,,,,,,,,,,290988-2,PhytoKeys,urn:lsid:ipni.org:publications:20011997-1,2025,2025 [24 Sep 2025],[24 Sep 2025],"Monteros, E.Restrepo & Baquero",spec.,PhytoKeys 263: 153. 2025 [24 Sep 2025] [epublished],[epublished],"doi:10.3897/phytokeys.263.159826 [english] Etymology: The specific epithet is a noun in the genitive case, honoring Hildegarden Toeppfer de Kohn",,,11,hildeae,,,f,t,,holotype QCNE,,,,,Baquero@20019259-1@3@aut$Monteros@20046915-1@1@aut$E.Restrepo@20053498-1@2@aut,,,tax. nov.,,1.3,f,porroglossum~hildeae,orchidaceaeporroglossum~hildeae~,wfo-1000084945,,species,,,,,PhytoKeys 263: 153 (2025),https://www.ipni.org/77369660-1,IPNI Record: 77369660-1
urn:lsid:ipni.org:names:77369661-1,"J.Ocampo, Lozano-Cif., Villanueva & Corr.-Bravo",,,,,,718(3): 207,,10,,6,,518,2024,,D.Lozano-Cifuentes &amp; J.Ríos,,,23/09/2025 09:15,24/09/2025 16:05,"Colombia (Western South America, Southern America)",W,Passifloraceae,Passiflora dulimae,Passiflora dulimae,Passiflora,,f,f,,,,,,,,4,32,6,"Tolima: Municipality of Ibagué, Cañón del Combeima, vereda El Retiro, Finca Bellavista hacia el bosque El Brasil, 2783 m",75,17,36,,,,,,N,,,,,,,,,328300-2,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [23 Sep 2025],[23 Sep 2025],"J.Ocampo, Lozano-Cif., Villanueva & Corr.-Bravo",spec.,Phytotaxa 718(3): 207. 2025 [23 Sep 2025] [epublished],[epublished],"doi:10.11646/phytotaxa.718.3.4 [english] Etymology: the specific epithet honours 'Dulima', a term that the Pijao indigenous gave to the Nevado del Tolima, Colombia. The specific epithet combines two words from the Pijao language: 'Dul', meaning snow, and 'ima', for abundance.",,,11,dulimae,,,f,t,,holotype TOLI TOLI-32700;isotype COL;isotype HUA;isotype HUQ;isotype JBB;isotype VALLE,,,,,Villanueva@20029839-1@3@aut$Corr.-Bravo@20080373-1@4@aut$Lozano-Cif.@20082972-1@2@aut$J.Ocampo@20057739-1@1@aut,,,tax. nov.,,1.2,f,passiflora~dulimae,passifloraceaepassiflora~dulimae~,wfo-1000084946,,species,,,,,Phytotaxa 718(3): 207 (2025),https://www.ipni.org/77369661-1,IPNI Record: 77369661-1
urn:lsid:ipni.org:names:77369662-1,M.D.Miranda & A.Maruy.,,,,,,718(3): 228,,4,,7,,674,2024,,M.D.Miranda,,,23/09/2025 09:26,23/09/2025 09:26,"São Paulo (Brazil Southeast, Brazil, Southern America)",W,Myrtaceae,Myrcia vinacea,Myrcia vinacea,Myrcia,,f,f,,,,,,,,23,37,32,"Caraguatatuba, Tinga, crista de um morro associado ao Pico do Tinga, 195 m",45,27,12,,,,,,S,,,,,,,,,30001220-2,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [23 Sep 2025],[23 Sep 2025],M.D.Miranda & A.Maruy.,spec.,Phytotaxa 718(3): 228. 2025 [23 Sep 2025] [epublished],[epublished],doi:10.11646/phytotaxa.718.3.6 [english] Etymology:'The specific epithet is a reference to the vinaceous colour of the trichomes in the younger branches and in the newer leaves',,,11,vinacea,,,f,t,,holotype RB;isotype SORO,,,,,A.Maruy.@20072886-1@2@aut$M.D.Miranda@20045245-1@1@aut,,,tax. nov.,,1.1,f,myrcia~vinacea,myrtaceaemyrcia~vinacea~,wfo-1000084917,,species,,,,,Phytotaxa 718(3): 228 (2025),https://www.ipni.org/77369662-1,IPNI Record: 77369662-1
urn:lsid:ipni.org:names:77369663-1,Maroofi & Rastegar,,,,,,718(3): 236,,21,,10,,,2003,,H.Maroofi,,,23/09/2025 09:43,24/09/2025 16:03,"Iran (Western Asia, Asia-Temperate)",,Apiaceae,Anisotaenia ghazanfarii,Anisotaenia ghazanfarii,Anisotaenia,,f,f,,,,,,,,,,,"Kurdistan Province: Baneh to Sardasht, Allot pass, 1530 m",,,,,,,,,,,,,,,,,,77367223-1,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [23 Sep 2025],[23 Sep 2025],Maroofi & Rastegar,spec.,Phytotaxa 718(3): 236. 2025 [23 Sep 2025] [epublished],[epublished],doi:10.11646/phytotaxa.718.3.7 [english] Etymology: the specific epithet is named in honour of Dr. Hedayat Ghazanfari for his contributions to conservation in Kurdistan.,,,10,ghazanfarii,,,f,t,,holotype HKS 6515,,,,,Maroofi@40495-1@1@aut$Rastegar@20032814-1@2@aut,,,tax. nov.,,1.2,f,anisotaenia~ghazanfarii,apiaceaeanisotaenia~ghazanfarii~,wfo-1000084944,,species,,,,,Phytotaxa 718(3): 236 (2025),https://www.ipni.org/77369663-1,IPNI Record: 77369663-1
urn:lsid:ipni.org:names:77369664-1,"Ghaderi, Maroofi & Rastegar",,,,,,718(3): 238,,13,,9,,,2016,,H.Ghaderi,,,23/09/2025 09:50,23/09/2025 09:50,"Iran (Western Asia, Asia-Temperate)",,Apiaceae,Anisotaenia avromanica,Anisotaenia avromanica,Anisotaenia,,f,f,,,,,,,,,,,"Kurdistan Province: South of Marivan, Bendol Mountain, 2200 m",,,,,,,,,,,,,,,,,,77367223-1,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [23 Sep 2025],[23 Sep 2025],"Ghaderi, Maroofi & Rastegar",spec.,Phytotaxa 718(3): 238. 2025 [23 Sep 2025] [epublished],[epublished],doi:10.11646/phytotaxa.718.3.7 [english] Etymology: the specific epithet is named after the Iranian region Avroman.,,,10,avromanica,,,f,t,,holotype HKS 13396,,,,,Ghaderi@20030088-1@1@aut$Maroofi@40495-1@2@aut$Rastegar@20032814-1@3@aut,,,tax. nov.,,1.1,f,anisotaenia~avromanica,apiaceaeanisotaenia~avromanica~,wfo-1000084918,,species,,,,,Phytotaxa 718(3): 238 (2025),https://www.ipni.org/77369664-1,IPNI Record: 77369664-1
urn:lsid:ipni.org:names:77369665-1,Y.H.Tan & D.L.Quan,,,,,,718(3): 245,,8,,8,,M6814,2024,,Y.H.Tan et al.,,,23/09/2025 09:58,24/09/2025 16:06,"Myanmar (Indo-China, Asia-Tropical)",E,Rubiaceae,Argostemma wardii,Argostemma wardii,Argostemma,,f,f,,,,,,,,17,31,55,"Ayeyarwady Region: Pathein District, Yegyi Township, Kun Chaung Reserve Forest Compartment 2526, 162 m",94,49,25,,,,,,N,,,,,,,,,34173-1,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [23 Sep 2025],[23 Sep 2025],Y.H.Tan & D.L.Quan,spec.,Phytotaxa 718(3): 245. 2025 [23 Sep 2025] [epublished],[epublished],doi:10.11646/phytotaxa.718.3.8 [english] Etymology:'The specific epithet 'wardii' is dedicated to British botanist Francis Kingdon-Ward for his significant contributions to flora exploration in Myanmar',,,11,wardii,,,f,t,,holotype HITBC HITBC0123045;isotype HITBC;isotype RAF,,,,,D.L.Quan@20069954-1@2@aut$Y.H.Tan@20020199-1@1@aut,,,tax. nov.,,1.2,f,argostemma~wardii,rubiaceaeargostemma~wardii~,wfo-1000084947,,species,,,,,Phytotaxa 718(3): 245 (2025),https://www.ipni.org/77369665-1,IPNI Record: 77369665-1
urn:lsid:ipni.org:names:77369666-1,Dar & Naqshi,,,,,,1: 550,,3,,7,,6304,1983,,G.H.Dar,,,23/09/2025 10:20,23/09/2025 10:20,"Jammu-Kashmir (West Himalaya, Indian Subcontinent, Asia-Tropical)",,Brassicaceae,Lepidium virginicum var. kashmiricum,Lepidium virginicum var. kashmiricum,Lepidium,,f,f,,,,,kashmiricum,,,,,,"Sind Valley, Chattergul, 1850 m",,,,,,,,,,,,,,,,,,138164-2,Fl. Kashmir Himalaya Sind Valley,urn:lsid:ipni.org:publications:20060519-1,2025,2025 [Aug 2025],[Aug 2025],Dar & Naqshi,var.,Fl. Kashmir Himalaya Sind Valley 1: 550. 2025 [Aug 2025] ,,[english],,,11,virginicum,L.,,f,t,,holotype KASH,,,,,Dar@12460-1@1@aut$Naqshi@23904-1@2@aut,L.@12653-1@1@aut,,tax. nov.,965021-1,1.1,f,lepidium~virginicumkashmiricum,brassicaceaelepidium~virginicumkashmiricum,wfo-1200114891,,variety,,,,,Fl. Kashmir Himalaya Sind Valley 1: 550 (2025),https://www.ipni.org/77369666-1,IPNI Record: 77369666-1
urn:lsid:ipni.org:names:77369667-1,(Dar & Naqshi) Dar & Govaerts,Brassicaceae Ermania kashmiriana Dar & Naqshi,(Dar & Naqshi),958438-1,,,1: 601,,,,,,,,,,,,23/09/2025 10:50,23/09/2025 10:50,,,Brassicaceae,Solms-laubachia kashmiriana,Solms-laubachia kashmiriana,Solms-laubachia,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13055-1,Fl. Kashmir Himalaya Sind Valley,urn:lsid:ipni.org:publications:20060519-1,2025,2025 [Aug 2025],[Aug 2025],Dar & Govaerts,spec.,Fl. Kashmir Himalaya Sind Valley 1: 601. 2025 [Aug 2025] ,,[english],,,11,kashmiriana,,,f,t,,,,,,,Govaerts@36710-1@2@aut$Dar@12460-1@1@aut$Dar@12460-1@3@bas$Naqshi@23904-1@4@bas,,,comb. nov.,,1.1,f,solms-laubachia~kashmiriana,brassicaceaesolms-laubachia~kashmiriana~,wfo-1000084919,,species,,,,,Fl. Kashmir Himalaya Sind Valley 1: 601 (2025),https://www.ipni.org/77369667-1,IPNI Record: 77369667-1
urn:lsid:ipni.org:names:77369668-1,(Dar & Naqshi) Dar & Govaerts,Brassicaceae Ermania kachrooi Dar & Naqshi,(Dar & Naqshi),958439-1,,,1: 602,,,,,,,,,,,,23/09/2025 10:53,23/09/2025 10:53,,,Brassicaceae,Solms-laubachia kachrooi,Solms-laubachia kachrooi,Solms-laubachia,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13055-1,Fl. Kashmir Himalaya Sind Valley,urn:lsid:ipni.org:publications:20060519-1,2025,2025 [Aug 2025],[Aug 2025],Dar & Govaerts,spec.,Fl. Kashmir Himalaya Sind Valley 1: 602. 2025 [Aug 2025] ,,[english],,,11,kachrooi,,,f,t,,,,,,,Govaerts@36710-1@2@aut$Naqshi@23904-1@4@bas$Dar@12460-1@3@bas$Dar@12460-1@1@aut,,,comb. nov.,,1.1,f,solms-laubachia~kachrooi,brassicaceaesolms-laubachia~kachrooi~,wfo-1000084920,,species,,,,,Fl. Kashmir Himalaya Sind Valley 1: 602 (2025),https://www.ipni.org/77369668-1,IPNI Record: 77369668-1
urn:lsid:ipni.org:names:77369669-1,(Majumdar & G.S.Giri) Dar & Govaerts,Caryophyllaceae Minuartia ebracteolata Majumdar & G.S.Giri,(Majumdar & G.S.Giri),902588-1,,,2: 655,,,,,,,,,,,,23/09/2025 10:58,23/09/2025 10:58,,,Caryophyllaceae,Sabulina ebracteolata,Sabulina ebracteolata,Sabulina,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6446-1,Fl. Kashmir Himalaya Sind Valley,urn:lsid:ipni.org:publications:20060519-1,2025,2025 [Aug 2025],[Aug 2025],Dar & Govaerts,spec.,Fl. Kashmir Himalaya Sind Valley 2: 655. 2025 [Aug 2025] ,,[english],,,11,ebracteolata,,,f,t,,,,,,,Govaerts@36710-1@2@aut$Dar@12460-1@1@aut$Majumdar@6009-1@3@bas$G.S.Giri@19375-1@4@bas,,,comb. nov.,,1.1,f,sabulina~ebracteolata,caryophyllaceaesabulina~ebracteolata~,wfo-1000084921,,species,,,,,Fl. Kashmir Himalaya Sind Valley 2: 655 (2025),https://www.ipni.org/77369669-1,IPNI Record: 77369669-1
urn:lsid:ipni.org:names:77369670-1,(C.B.Clarke) Dar & Govaerts,Gentianaceae Gentiana pygmaea C.B.Clarke var. acuminata C.B.Clarke,(C.B.Clarke),50921813-1,,,2: 726,,,,,,,,,,,,23/09/2025 12:13,23/09/2025 12:13,,,Gentianaceae,Gentiana acuminata,Gentiana acuminata,Gentiana,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30001281-2,Fl. Kashmir Himalaya Sind Valley,urn:lsid:ipni.org:publications:20060519-1,2025,2025 [Aug 2025],[Aug 2025],Dar & Govaerts,spec.,Fl. Kashmir Himalaya Sind Valley 2: 726. 2025 [Aug 2025] ,,[english],,,11,acuminata,,,f,t,,,,,,,Govaerts@36710-1@2@aut$C.B.Clarke@1669-1@3@bas$Dar@12460-1@1@aut,,,comb. nov.,,1.1,f,gentiana~acuminata,gentianaceaegentiana~acuminata~,wfo-1000084923,,species,,,,,Fl. Kashmir Himalaya Sind Valley 2: 726 (2025),https://www.ipni.org/77369670-1,IPNI Record: 77369670-1
urn:lsid:ipni.org:names:77369671-1,Dar & Govaerts,,,,,,2: 756,,,,,,740,,,G.H.Dar,,,23/09/2025 12:18,23/09/2025 12:18,"Jammu-Kashmir (West Himalaya, Indian Subcontinent, Asia-Tropical)",,Boraginaceae,Asperugo procumbens var. kashmiriana,Asperugo procumbens var. kashmiriana,Asperugo,,f,f,,,,,kashmiriana,,,,,,"Beehama (Ganderbal), weed in field crop, 1650 m",,,,,,,,,,,,,,,,,,113506-1,Fl. Kashmir Himalaya Sind Valley,urn:lsid:ipni.org:publications:20060519-1,2025,2025 [Aug 2025],[Aug 2025],Dar & Govaerts,var.,Fl. Kashmir Himalaya Sind Valley 2: 756. 2025 [Aug 2025] ,,[english],,,11,procumbens,L.,,f,t,,holotype KASH,,,,,Govaerts@36710-1@2@aut$Dar@12460-1@1@aut,L.@12653-1@1@aut,,tax. nov.,,1.1,f,asperugo~procumbenskashmiriana,boraginaceaeasperugo~procumbenskashmiriana,wfo-1200114846,,variety,,,,,Fl. Kashmir Himalaya Sind Valley 2: 756 (2025),https://www.ipni.org/77369671-1,IPNI Record: 77369671-1
