id,authors_t,basionym_s_lower,basionym_author_s_lower,lookup_basionym_id,bibliographic_reference_s_lower,bibliographic_type_info_s_lower,reference_collation_s_lower,collection_date_as_text_s_lower,collection_day_1_s_lower,collection_day_2_s_lower,collection_month_1_s_lower,collection_month_2_s_lower,collection_number_s_lower,collection_year_1_s_lower,collection_year_2_s_lower,collector_team_as_text_t,lookup_conserved_against_id,lookup_correction_of_id,date_created_date,date_last_modified_date,distribution_s_lower,east_or_west_s_lower,family_s_lower,taxon_scientific_name_s_lower,taxon_sci_name_suggestion,genus_s_lower,geographic_unit_as_text_s_lower,hybrid_b,hybrid_genus_b,lookup_hybrid_parent_id,hybrid_parents_s_lower,infra_family_s_lower,infra_genus_s_lower,infraspecies_s_lower,lookup_isonym_of_id,lookup_later_homonym_of_id,latitude_degrees_s_lower,latitude_minutes_s_lower,latitude_seconds_s_lower,locality_s_lower,longitude_degrees_s_lower,longitude_minutes_s_lower,longitude_seconds_s_lower,name_status_s_lower,name_status_bot_code_type_s_lower,name_status_editor_type_s_lower,nomenclatural_synonym_s_lower,lookup_nomenclatural_synonym_id,north_or_south_s_lower,original_basionym_s_lower,original_basionym_author_team_s_lower,original_hybrid_parentage_s_lower,original_remarks_s_lower,original_replaced_synonym_s_lower,original_taxon_distribution_s_lower,lookup_orthographic_variant_of_id,other_links_s_lower,lookup_parent_id,publication_s_lower,lookup_publication_id,publication_year_i,publication_year_full_s_lower,publication_year_note_s_lower,publishing_author_s_lower,rank_s_alphanum,reference_t,reference_remarks_s_lower,remarks_s_lower,lookup_replaced_synonym_id,lookup_same_citation_as_id,score_s_lower,species_s_lower,species_author_s_lower,lookup_superfluous_name_of_id,suppressed_b,top_copy_b,lookup_type_id,type_locations_s_lower,type_name_s_lower,type_remarks_s_lower,type_chosen_by_s_lower,type_note_s_lower,detail_author_team_ids,detail_species_author_team_ids,page_as_text_s_lower,citation_type_s_lower,lookup_validation_of_id,version_s_lower,powo_b,sortable,family_taxon_name_sortable,rhakhis_pk,rhakhis_wfo,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_parent,rhakhis_accepted,rhakhis_basionym,name_pub,IPNIURL,IPNILabel
urn:lsid:ipni.org:names:77373664-1,(A.Kern. ex Willk.) Zahn,Asteraceae Hieracium stiriacum A.Kern. ex Willk.,(A.Kern. ex Willk.),223348-1,,,25: 391,,,,,,,,,,,,46006.49083,46021.38735,,,Asteraceae,Hieracium racemosum subsp. stiriacum,Hieracium racemosum subsp. stiriacum,Hieracium,,f,f,,,,,stiriacum,,,,,,,,,,,,,,,,,,,,,,,null:,222249-1,Magyar Bot. Lapok,urn:lsid:ipni.org:publications:706-2,1927,1927,,Zahn,subsp.,Magyar Bot. Lapok 25: 391. 1927 ,,,,,11,racemosum,Waldst. & Kit. ex Willd.,,f,t,,,,,,,Zahn@11976-1@1@aut$A.Kern.@4740-1@2@bas$Willk.@11723-1@3@basEx,Willd.@0-0@3@autEx$Waldst.@0-0@1@aut$Kit.@0-0@2@aut,,comb. et stat. nov.,,1.3,f,hieracium~racemosumstiriacum,asteraceaehieracium~racemosumstiriacum,612,wfo-0000097201,,subspecies,,,,,Magyar Bot. Lapok 25: 391 (1927),https://www.ipni.org/n/77373664-1,IPNI Record: 77373664-1
urn:lsid:ipni.org:names:77373665-1,(Host) Zahn,Asteraceae Hieracium tenuifolium Host,(Host),224074-1,,,12(3): 612,,,,,,,,,,,,46006.49229,46021.38795,,,Asteraceae,Hieracium racemosum subsp. tenuifolium,Hieracium racemosum subsp. tenuifolium,Hieracium,,f,f,,,,,tenuifolium,,,,,,,,,,,,,,,,,,,,,,,null:,222249-1,Syn. Mitteleur. Fl.,urn:lsid:ipni.org:publications:3473-2,1838,1838 [2 May 1838],[2 May 1838],Zahn,subsp.,Syn. Mitteleur. Fl. 12(3): 612. 1838 [2 May 1838] ,,,,,11,racemosum,Waldst. & Kit. ex Willd.,,f,t,,,,,,,Host@4132-1@2@bas$Zahn@11976-1@1@aut,Kit.@0-0@2@aut$Willd.@0-0@3@autEx$Waldst.@0-0@1@aut,,comb. et stat. nov.,,1.3,f,hieracium~racemosumtenuifolium,asteraceaehieracium~racemosumtenuifolium,613,wfo-0000102874,,subspecies,,,,,Syn. Mitteleur. Fl. 12(3): 612 (1838),https://www.ipni.org/n/77373665-1,IPNI Record: 77373665-1
urn:lsid:ipni.org:names:77373666-1,Dunkel,,,,,,118: 29,,29,,4,,41731,2023,,F.G.Dunkel,,,46006.49326,46006.49326,"Croatia (Yugoslavia, Southeastern Europe, Europe);Hungary (Middle Europe, Europe);",,Ranunculaceae,Ranunculus dravus,Ranunculus dravus,Ranunculus,,f,f,,,,,,,,,,,"Croatia: Podravina, 9868.4, Đurđevac, n Repaš, 109 m",,,,,,,,,,,,,,,,,,30002060-2,Stapfia,urn:lsid:ipni.org:publications:2949-2,2024,2024 [28 Dec 2024],[28 Dec 2024],Dunkel,spec.,Stapfia 118: 29. 2024 [28 Dec 2024] [epublished],[epublished],doi:10.2478/stapfia-2024-0002 [english] Etymology: 'refers to the nearby river Drava'.,,,11,dravus,,,f,t,,holotype ZA;isotype GOET;isotype Herb. Dunkel 41731;isotype M,,,,,Dunkel@39858-1@1@aut,,,tax. nov.,,1.1,f,ranunculus~dravus,ranunculaceaeranunculus~dravus~,614,wfo-1000086875,,species,,,,,Stapfia 118: 29 (2024),https://www.ipni.org/n/77373666-1,IPNI Record: 77373666-1
urn:lsid:ipni.org:names:77373667-1,Dunkel,,,,,,118: 29,,15,,4,,40439,2022,,F.G.Dunkel,,,46006.49569,46006.49569,"Croatia (Yugoslavia, Southeastern Europe, Europe)",E,Ranunculaceae,Ranunculus slavonianus,Ranunculus slavonianus,Ranunculus,,f,f,,,,,,,,45,44,35,"Slavonia, Virovitica-Podravina County, 10272.4, Medinci, sso Vraneševci, 105 m",17,48,23,,,,,,N,,,,,,,,,30002060-2,Stapfia,urn:lsid:ipni.org:publications:2949-2,2024,2024 [28 Dec 2024],[28 Dec 2024],Dunkel,spec.,Stapfia 118: 29. 2024 [28 Dec 2024] [epublished],[epublished],"doi:10.2478/stapfia-2024-0002 [english] Etymology: 'refers to the type locality in Slavonia, an eastern part of Croatia'.",,,11,slavonianus,,,f,t,,holotype ZA;isotype GOET;isotype Herb. Dunkel 40439;isotype M,,,,,Dunkel@39858-1@1@aut,,,tax. nov.,,1.1,f,ranunculus~slavonianus,ranunculaceaeranunculus~slavonianus~,615,wfo-1000086876,,species,,,,,Stapfia 118: 29 (2024),https://www.ipni.org/n/77373667-1,IPNI Record: 77373667-1
urn:lsid:ipni.org:names:77373668-1,Arv.-Touv.,,,,,,"sér. 2, 34: 88",,,,,,,,,,,,46006.49571,46021.32212,,,Asteraceae,Hieracium rapunculoides var. contractum,Hieracium rapunculoides var. contractum,Hieracium,,f,f,,,,,contractum,,,,,,,,,,,,,,,,,,,,,,,,222289-1,Ann. Soc. Linn. Lyon,urn:lsid:ipni.org:publications:843-2,1888,1888,,Arv.-Touv.,var.,"Ann. Soc. Linn. Lyon sér. 2, 34: 88. 1888 ",,,,,8,rapunculoides,Arv.-Touv.,,f,t,,,,,,,Arv.-Touv.@298-1@1@aut,Arv.-Touv.@0-0@1@aut,,tax. nov.,,1.1.1.2,f,hieracium~rapunculoidescontractum,asteraceaehieracium~rapunculoidescontractum,616,wfo-1200116436,,variety,,,,,"Ann. Soc. Linn. Lyon sér. 2, 34: 88 (1888)",https://www.ipni.org/n/77373668-1,IPNI Record: 77373668-1
urn:lsid:ipni.org:names:77373669-1,(Arv.-Touv.) Zahn,Asteraceae Hieracium rapunculoides Arv.-Touv. var. contractum Arv.-Touv.,(Arv.-Touv.),77373668-1,,,40: 653,,,,,,,,,,,,46006.49667,46021.38876,,,Asteraceae,Hieracium rapunculoides subsp. contractum,Hieracium rapunculoides subsp. contractum,Hieracium,,f,f,,,,,contractum,,,,,,,,,,,,,,,,,,,,,,,null:,222289-1,Neue Denkschr. Allg. Schweiz. Ges. Gesammten Naturwiss.,urn:lsid:ipni.org:publications:3374-2,1906,1906,,Zahn,subsp.,Neue Denkschr. Allg. Schweiz. Ges. Gesammten Naturwiss. 40: 653. 1906 ,,,,,11,rapunculoides,Arv.-Touv.,,f,t,,,,,,,Zahn@11976-1@1@aut$Arv.-Touv.@298-1@2@bas,Arv.-Touv.@0-0@1@aut,,comb. nov.,,1.3,f,hieracium~rapunculoidescontractum,asteraceaehieracium~rapunculoidescontractum,617,wfo-0000030386,,subspecies,,,,,Neue Denkschr. Allg. Schweiz. Ges. Gesammten Naturwiss. 40: 653 (1906),https://www.ipni.org/n/77373669-1,IPNI Record: 77373669-1
urn:lsid:ipni.org:names:77373670-1,Zahn,,,,,,1854,,,,,,,,,,,,46006.49962,46021.65557,,,Asteraceae,Hieracium × silsinum var. subsilsinum,Hieracium × silsinum var. subsilsinum,Hieracium,,f,f,,,,,subsilsinum,,,,,,,,,,,,,,,,,,,,,,,,222990-1,"Syn. Deut. Schweiz. Fl., ed. 3 [Hallier & Brand]",urn:lsid:ipni.org:publications:9993-2,1901,1901 [Sep 1901],[Sep 1901],Zahn,var.,"Syn. Deut. Schweiz. Fl., ed. 3 [Hallier & Brand] 1854. 1901 [Sep 1901] ",,Name added via registration. Protologue not seen by the IPNI editors. If you have access to the protologue please email a copy to us via the 'contact us' link at the top of the page.,,,8,silsinum,Nägeli & Peter,,f,t,,,,,,,Zahn@11976-1@1@aut,Nägeli@0-0@1@aut$Peter@0-0@2@aut,,tax. nov.,,1.3,f,hieracium~silsinumsubsilsinum,asteraceaehieracium~silsinumsubsilsinum,618,wfo-1200116437,,variety,,,,,"Syn. Deut. Schweiz. Fl., ed. 3 [Hallier & Brand] 1854 (1901)",https://www.ipni.org/n/77373670-1,IPNI Record: 77373670-1
urn:lsid:ipni.org:names:77373671-1,(Arv.-Touv.) Zahn,Asteraceae Hieracium neoprenanthes Arv.-Touv.,(Arv.-Touv.),220345-1,,,353,,,,,,,,,,,,46006.50145,46021.39066,,,Asteraceae,Hieracium symphytaceum subsp. neoprenanthes,Hieracium symphytaceum subsp. neoprenanthes,Hieracium,,f,f,,,,,neoprenanthes,,,,,,,,,,,,,,,,,,,,,,,null:,223943-1,Hierac. Alp. Mar.,urn:lsid:ipni.org:publications:20008148-1,1916,1916 [Dec 1916],[Dec 1916],Zahn,subsp.,Hierac. Alp. Mar. 353. 1916 [Dec 1916] ,,,,,11,symphytaceum,Arv.-Touv.,,f,t,,,,,,,Arv.-Touv.@298-1@2@bas$Zahn@11976-1@1@aut,Arv.-Touv.@0-0@1@aut,,comb. et stat. nov.,,1.3,f,hieracium~symphytaceumneoprenanthes,asteraceaehieracium~symphytaceumneoprenanthes,619,wfo-0000101811,,subspecies,,,,,Hierac. Alp. Mar. 353 (1916),https://www.ipni.org/n/77373671-1,IPNI Record: 77373671-1
urn:lsid:ipni.org:names:77373672-1,(Arv.-Touv. & Belli) Zahn,Asteraceae Hieracium sarracenicum Arv.-Touv. & Belli,(Arv.-Touv. & Belli),222657-1,,,357,,,,,,,,,,,,46006.50818,46021.48834,,,Asteraceae,Hieracium symphytaceum subsp. sarracenicum,Hieracium symphytaceum subsp. sarracenicum,Hieracium,,f,f,,,,,sarracenicum,,,,,,,,,,,,,,,,,,,,,,,null:,223943-1,Hierac. Alp. Mar.,urn:lsid:ipni.org:publications:20008148-1,1916,1916 [Dec 1916],[Dec 1916],Zahn,subsp.,Hierac. Alp. Mar. 357. 1916 [Dec 1916] ,,,,,11,symphytaceum,Arv.-Touv.,,f,t,,,,,,,Belli@15908-1@3@bas$Arv.-Touv.@298-1@2@bas$Zahn@11976-1@1@aut,Arv.-Touv.@0-0@1@aut,,comb. et stat. nov.,,1.3,f,hieracium~symphytaceumsarracenicum,asteraceaehieracium~symphytaceumsarracenicum,620,wfo-0000058749,,subspecies,,,,,Hierac. Alp. Mar. 357 (1916),https://www.ipni.org/n/77373672-1,IPNI Record: 77373672-1
urn:lsid:ipni.org:names:77373673-1,Dunkel,,,,,,118: 34,,20,,4,,40558,2022,,F.G.Dunkel,,,46006.51031,46006.51031,"Croatia (Yugoslavia, Southeastern Europe, Europe)",E,Ranunculaceae,Ranunculus slavopontinus,Ranunculus slavopontinus,Ranunculus,,f,f,,,,,,,,45,14,32,"Slavonia, Brod County, 10775.4, Slavonski Brod, oberhalb und w des Sees Ljeskove vode, Ende der Straße 4187, n Slavonski Brod, 245 m",18,5,6,,,,,,N,,,,,,,,,30002060-2,Stapfia,urn:lsid:ipni.org:publications:2949-2,2024,2024 [28 Dec 2024],[28 Dec 2024],Dunkel,spec.,Stapfia 118: 34. 2024 [28 Dec 2024] [epublished],[epublished],doi:10.2478/stapfia-2024-0002 [english] Etymology: 'refers to Slavonski Brod'.,,,11,slavopontinus,,,f,t,,holotype ZA;isotype GOET;isotype Herb. Dunkel 40558;isotype M,,,,,Dunkel@39858-1@1@aut,,,tax. nov.,,1.1,f,ranunculus~slavopontinus,ranunculaceaeranunculus~slavopontinus~,621,wfo-1000086877,,species,,,,,Stapfia 118: 34 (2024),https://www.ipni.org/n/77373673-1,IPNI Record: 77373673-1
urn:lsid:ipni.org:names:77373674-1,Hochst. ex Boeckeler,,,,,,35: 414,,,,,,,,,,,,46006.51516,46008.52115,,,Cyperaceae,Kyllinga blepharinota,Kyllinga blepharinota,Kyllinga,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13845-1,Linnaea,urn:lsid:ipni.org:publications:703-2,1868,1868,,Hochst. ex Boeckeler,spec.,Linnaea 35: 414. 1868 ,,With reference to Schimperi Iter Abyssinicum no. 2201.,,,8,blepharinota,,,f,t,,,,,,,Boeckeler@893-1@2@autEx$Hochst.@3983-1@1@aut,,,tax. nov.,,1.3,f,kyllinga~blepharinota,cyperaceaekyllinga~blepharinota~,622,wfo-1200116438,,species,,,,,Linnaea 35: 414 (1868),https://www.ipni.org/n/77373674-1,IPNI Record: 77373674-1
urn:lsid:ipni.org:names:77373675-1,Dunkel,,,,,,118: 37,,27,,4,,40465,2022,,F.G.Dunkel,,,46006.51608,46006.51608,"Croatia (Yugoslavia, Southeastern Europe, Europe)",E,Ranunculaceae,Ranunculus posavinanus,Ranunculus posavinanus,Ranunculus,,f,f,,,,,,,,45,6,54,"Brod-Posavinan county, 10872.4, Bebrina, zwischen [between] Bebrina und Stupnički Kuti, w der Straße 4205, 88 m",17,49,9,,,,,,N,,,,,,,,,30002060-2,Stapfia,urn:lsid:ipni.org:publications:2949-2,2024,2024 [28 Dec 2024],[28 Dec 2024],Dunkel,spec.,Stapfia 118: 37. 2024 [28 Dec 2024] [epublished],[epublished],doi:10.2478/stapfia-2024-0002 [english] Etymology: 'refers to the type locality in Brod-Posavina County (Croatioan: Brodsko-posavska županija)'.,,,11,posavinanus,,,f,t,,holotype ZA;isotype Herb. Dunkel 40465,,,,,Dunkel@39858-1@1@aut,,,tax. nov.,,1.1,f,ranunculus~posavinanus,ranunculaceaeranunculus~posavinanus~,623,wfo-1000086878,,species,,,,,Stapfia 118: 37 (2024),https://www.ipni.org/n/77373675-1,IPNI Record: 77373675-1
urn:lsid:ipni.org:names:77373676-1,Dunkel,,,,,,118: 40,,10,,4,,34904,2017,,F.G.Dunkel,,,46006.51954,46006.51954,"Croatia (Yugoslavia, Southeastern Europe, Europe)",E,Ranunculaceae,Ranunculus turopoljensis,Ranunculus turopoljensis,Ranunculus,,f,f,,,,,,,,45,39,52,"Zagreb County, Turopolje, 10361.1, Kupinečki Kraljevec, Franje, 160 m",15,50,25,,,,,,N,,,,,,,,,30002060-2,Stapfia,urn:lsid:ipni.org:publications:2949-2,2024,2024 [28 Dec 2024],[28 Dec 2024],Dunkel,spec.,Stapfia 118: 40. 2024 [28 Dec 2024] [epublished],[epublished],doi:10.2478/stapfia-2024-0002 [english] Etymology: 'refers to the type locality at Turopolje'.,,,11,turopoljensis,,,f,t,,holotype ZA;isotype GOET;isotype Herb. Dunkel 34904;isotype M,,,,,Dunkel@39858-1@1@aut,,,tax. nov.,,1.1,f,ranunculus~turopoljensis,ranunculaceaeranunculus~turopoljensis~,624,wfo-1000086879,,species,,,,,Stapfia 118: 40 (2024),https://www.ipni.org/n/77373676-1,IPNI Record: 77373676-1
urn:lsid:ipni.org:names:77373677-1,Arv.-Touv. ex Belli,,,,,,3: 499,,,,,,,,,,,,46006.51986,46021.39634,,,Asteraceae,Hieracium odontinum,Hieracium odontinum,Hieracium,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330082-2,Fl. Anal. Italia,urn:lsid:ipni.org:publications:1115-2,1904,1904 [Apr 1904],[Apr 1904],Arv.-Touv. ex Belli,spec.,Fl. Anal. Italia 3: 499. 1904 [Apr 1904] ,,,,,8,odontinum,,,f,t,,,,,,,Arv.-Touv.@298-1@1@aut$Belli@15908-1@2@autEx,,,tax. nov.,,1.3,f,hieracium~odontinum,asteraceaehieracium~odontinum~,625,wfo-0000044541,,species,,,,,Fl. Anal. Italia 3: 499 (1904),https://www.ipni.org/n/77373677-1,IPNI Record: 77373677-1
urn:lsid:ipni.org:names:77373678-1,Dunkel,,,,,,118: 43,,27,,4,,40559,2022,,F.G.Dunkel,,,46006.52265,46006.52265,"Croatia (Yugoslavia, Southeastern Europe, Europe)",E,Ranunculaceae,Ranunculus gradiscanus,Ranunculus gradiscanus,Ranunculus,,f,f,,,,,,,,45,11,21,"Slavonia, Brod-Posavina County, 10870.1, Nova Gradiška, c. 3 km ssw Ljupina",17,21,23,,,,,,N,,,,,,,,,30002060-2,Stapfia,urn:lsid:ipni.org:publications:2949-2,2024,2024 [28 Dec 2024],[28 Dec 2024],Dunkel,spec.,Stapfia 118: 43. 2024 [28 Dec 2024] [epublished],[epublished],doi:10.2478/stapfia-2024-0002 [english] Etymology: 'refers to the type locality near the town Nova Gradišca'.,,,11,gradiscanus,,,f,t,,holotype ZA;isotype GOET;isotype Herb. Dunkel 40559;isotype M,,,,,Dunkel@39858-1@1@aut,,,tax. nov.,,1.1,f,ranunculus~gradiscanus,ranunculaceaeranunculus~gradiscanus~,626,wfo-1000086880,,species,,,,,Stapfia 118: 43 (2024),https://www.ipni.org/n/77373678-1,IPNI Record: 77373678-1
