id,authors_t,basionym_s_lower,basionym_author_s_lower,lookup_basionym_id,bibliographic_reference_s_lower,bibliographic_type_info_s_lower,reference_collation_s_lower,collection_date_as_text_s_lower,collection_day_1_s_lower,collection_day_2_s_lower,collection_month_1_s_lower,collection_month_2_s_lower,collection_number_s_lower,collection_year_1_s_lower,collection_year_2_s_lower,collector_team_as_text_t,lookup_conserved_against_id,lookup_correction_of_id,date_created_date,date_last_modified_date,distribution_s_lower,east_or_west_s_lower,family_s_lower,taxon_scientific_name_s_lower,taxon_sci_name_suggestion,genus_s_lower,geographic_unit_as_text_s_lower,hybrid_b,hybrid_genus_b,lookup_hybrid_parent_id,hybrid_parents_s_lower,infra_family_s_lower,infra_genus_s_lower,infraspecies_s_lower,lookup_isonym_of_id,lookup_later_homonym_of_id,latitude_degrees_s_lower,latitude_minutes_s_lower,latitude_seconds_s_lower,locality_s_lower,longitude_degrees_s_lower,longitude_minutes_s_lower,longitude_seconds_s_lower,name_status_s_lower,name_status_bot_code_type_s_lower,name_status_editor_type_s_lower,nomenclatural_synonym_s_lower,lookup_nomenclatural_synonym_id,north_or_south_s_lower,original_basionym_s_lower,original_basionym_author_team_s_lower,original_hybrid_parentage_s_lower,original_remarks_s_lower,original_replaced_synonym_s_lower,original_taxon_distribution_s_lower,lookup_orthographic_variant_of_id,other_links_s_lower,lookup_parent_id,publication_s_lower,lookup_publication_id,publication_year_i,publication_year_full_s_lower,publication_year_note_s_lower,publishing_author_s_lower,rank_s_alphanum,reference_t,reference_remarks_s_lower,remarks_s_lower,lookup_replaced_synonym_id,lookup_same_citation_as_id,score_s_lower,species_s_lower,species_author_s_lower,lookup_superfluous_name_of_id,suppressed_b,top_copy_b,lookup_type_id,type_locations_s_lower,type_name_s_lower,type_remarks_s_lower,type_chosen_by_s_lower,type_note_s_lower,detail_author_team_ids,detail_species_author_team_ids,page_as_text_s_lower,citation_type_s_lower,lookup_validation_of_id,version_s_lower,powo_b,sortable,family_taxon_name_sortable,rhakhis_pk,rhakhis_wfo,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_parent,rhakhis_accepted,rhakhis_basionym
urn:lsid:ipni.org:names:77370725-1,"Sherpa, Lepcha, Chhetri & Gogoi",,,,,,[136]: [2 of 7],,25,,7,,"45,345",2025,,"P.T.Lepcha, G.Chhetri &amp; N.Sherpa",,,14/10/2025 16:04,14/10/2025 16:47,"Sikkim (East Himalaya, Indian Subcontinent, Asia-Tropical)",E,Begoniaceae,Begonia watsonii,Begonia watsonii,Begonia,,f,f,,,,,,,,27,7,8,"Sadam (Namchi District), South Sikkim, 1180 m",88,25,58,,,,,,N,,,,,,,,,327437-2,Feddes Repert.,urn:lsid:ipni.org:publications:914-2,2025,2025 [10 Oct 2025],[10 Oct 2025],"Sherpa, Lepcha, Chhetri & Gogoi",spec.,Feddes Repert. [136]: [2 of 7]. 2025 [10 Oct 2025] [epublished],[epublished],doi:10.1002/fedr.70032 [english] Etymology: 'The species name honors Dr. Mark Watson of the Royal Botanic Garden Edinburgh'.,,,11,watsonii,,,f,t,,holotype CAL,,"In cultivation: Sikkim, Gangtok, BSI-Experimental Botanic Garden, 1600 m.",,,Lepcha@20093742-1@2@aut$Gogoi@20016275-1@4@aut$Sherpa@20043758-1@1@aut$Chhetri@20013172-1@3@aut,,,tax. nov.,,1.4,f,begonia~watsonii,begoniaceaebegonia~watsonii~,388,wfo-1000085407,,,,,,
urn:lsid:ipni.org:names:77370726-1,(S.L.Chen & G.Y.Sheng) D.L.Fu,Poaceae Pleioblastus sanmingensis S.L.Chen & G.Y.Sheng,(S.L.Chen & G.Y.Sheng),959826-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 16:10,14/10/2025 16:12,,,Poaceae,Phyllostachys sanmingensis,Phyllostachys sanmingensis,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,sanmingensis,,,f,t,,,,,,,S.L.Chen@1568-1@2@bas$G.Y.Sheng@15104-1@3@bas$D.L.Fu@20004429-2@1@aut,,,comb. nov.,,1.2,f,phyllostachys~sanmingensis,poaceaephyllostachys~sanmingensis~,389,wfo-1000085388,,,,,,
urn:lsid:ipni.org:names:77370727-1,(N.H.Xia & You Y.Zhang) D.L.Fu,Poaceae Fargesia sapaensis N.H.Xia & You Y.Zhang,(N.H.Xia & You Y.Zhang),77214479-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 16:11,14/10/2025 16:18,,,Poaceae,Phyllostachys sapaensis,Phyllostachys sapaensis,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,sapaensis,,,f,t,,,,,,,N.H.Xia@36194-1@2@bas$D.L.Fu@20004429-2@1@aut$You Y.Zhang@20045632-1@3@bas,,,comb. nov.,,1.3,f,phyllostachys~sapaensis,poaceaephyllostachys~sapaensis~,390,wfo-1000085389,,,,,,
urn:lsid:ipni.org:names:77370729-1,(Balansa) D.L.Fu,Poaceae Arundinaria sat Balansa,(Balansa),390527-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 16:11,14/10/2025 16:20,,,Poaceae,Phyllostachys sat,Phyllostachys sat,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,sat,,,f,t,,,,,,,Balansa@416-1@2@bas$D.L.Fu@20004429-2@1@aut,,,comb. nov.,,1.3,f,phyllostachys~sat,poaceaephyllostachys~sat~,391,wfo-1000085391,,,,,,
urn:lsid:ipni.org:names:77370730-1,(Makino) D.L.Fu,Poaceae Pleioblastus sawadai Makino,(Makino),416346-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 16:20,14/10/2025 16:26,,,Poaceae,Phyllostachys sawadai,Phyllostachys sawadai,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,sawadai,,,f,t,,,,,,,Makino@6013-1@2@bas$D.L.Fu@20004429-2@1@aut,,,comb. nov.,,1.3,f,phyllostachys~sawadai,poaceaephyllostachys~sawadai~,392,wfo-1000085392,,,,,,
urn:lsid:ipni.org:names:77370731-1,(Hsueh f. & T.P.Yi) D.L.Fu,Poaceae Sinocalamus saxatilis Hsueh f. & T.P.Yi,(Hsueh f. & T.P.Yi),957793-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 16:21,14/10/2025 16:27,,,Poaceae,Phyllostachys saxatilis,Phyllostachys saxatilis,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,saxatilis,,,f,t,,,,,,,Hsueh f.@35135-1@2@bas$T.P.Yi@15079-1@3@bas$D.L.Fu@20004429-2@1@aut,,,comb. nov.,,1.3,f,phyllostachys~saxatilis,poaceaephyllostachys~saxatilis~,393,wfo-1000085393,,,,,,
urn:lsid:ipni.org:names:77370732-1,(T.H.Wen) D.L.Fu,Poaceae Sinobambusa scabrida T.H.Wen,(T.H.Wen),903092-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 16:21,14/10/2025 16:27,,,Poaceae,Phyllostachys scabrida,Phyllostachys scabrida,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,scabrida,,,f,t,,,,,,,T.H.Wen@13830-1@2@bas$D.L.Fu@20004429-2@1@aut,,,comb. nov.,,1.3,f,phyllostachys~scabrida,poaceaephyllostachys~scabrida~,394,wfo-1000085394,,,,,,
urn:lsid:ipni.org:names:77370733-1,(McClure) D.L.Fu,Poaceae Semiarundinaria scabriflora McClure,(McClure),421245-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 16:21,14/10/2025 16:28,,,Poaceae,Phyllostachys scabriflora,Phyllostachys scabriflora,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,scabriflora,,,f,t,,,,,,,McClure@5903-1@2@bas$D.L.Fu@20004429-2@1@aut,,,comb. nov.,,1.3,f,phyllostachys~scabriflora,poaceaephyllostachys~scabriflora~,395,wfo-1000085395,,,,,,
urn:lsid:ipni.org:names:77370734-1,(Hsueh & W.D.Li) D.L.Fu,Poaceae Ampelocalamus scandens Hsueh & W.D.Li,(Hsueh & W.D.Li),905652-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 16:21,14/10/2025 16:32,,,Poaceae,Phyllostachys scandens,Phyllostachys scandens,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,scandens,,,f,t,,,,,,,W.D.Li@15635-1@3@bas$Hsueh@15631-1@2@bas$D.L.Fu@20004429-2@1@aut,,,comb. nov.,,1.3,f,phyllostachys~scandens,poaceaephyllostachys~scandens~,396,wfo-1000085396,,,,,,
urn:lsid:ipni.org:names:77370736-1,(A.Camus) D.L.Fu,Poaceae Arundinaria schmidiana A.Camus,(A.Camus),390531-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 16:21,14/10/2025 16:34,,,Poaceae,Phyllostachys schmidiana,Phyllostachys schmidiana,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,schmidiana,,,f,t,,,,,,,D.L.Fu@20004429-2@1@aut$A.Camus@1381-1@2@bas,,,comb. nov.,,1.3,f,phyllostachys~schmidiana,poaceaephyllostachys~schmidiana~,397,wfo-1000085397,,,,,,
urn:lsid:ipni.org:names:77370737-1,(McClure) D.L.Fu,Poaceae Semiarundinaria scopula McClure,(McClure),421246-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 16:21,14/10/2025 16:34,,,Poaceae,Phyllostachys scopula,Phyllostachys scopula,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,scopula,,,f,t,,,,,,,McClure@5903-1@2@bas$D.L.Fu@20004429-2@1@aut,,,comb. nov.,,1.3,f,phyllostachys~scopula,poaceaephyllostachys~scopula~,398,wfo-1000085399,,,,,,
urn:lsid:ipni.org:names:77370738-1,(Koidz.) D.L.Fu,Poaceae Sasa scytophylla Koidz.,(Koidz.),420492-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 16:24,14/10/2025 16:35,,,Poaceae,Phyllostachys scytophylla,Phyllostachys scytophylla,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,scytophylla,,,f,t,,,,,,,Koidz.@4931-1@2@bas$D.L.Fu@20004429-2@1@aut,,,comb. nov.,,1.3,f,phyllostachys~scytophylla,poaceaephyllostachys~scytophylla~,399,wfo-1000085400,,,,,,
urn:lsid:ipni.org:names:77370739-1,(T.P.Yi) D.L.Fu,Poaceae Fargesia semicoriacea T.P.Yi,(T.P.Yi),934783-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 16:24,14/10/2025 16:36,,,Poaceae,Phyllostachys semicoriacea,Phyllostachys semicoriacea,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,semicoriacea,,,f,t,,,,,,,D.L.Fu@20004429-2@1@aut$T.P.Yi@15079-1@2@bas,,,comb. nov.,,1.3,f,phyllostachys~semicoriacea,poaceaephyllostachys~semicoriacea~,400,wfo-1000085401,,,,,,
urn:lsid:ipni.org:names:77370740-1,(T.P.Yi) D.L.Fu,Poaceae Fargesia semiorbiculata T.P.Yi,(T.P.Yi),902043-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 16:29,14/10/2025 16:37,,,Poaceae,Phyllostachys semiorbiculata,Phyllostachys semiorbiculata,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,semiorbiculata,,,f,t,,,,,,,D.L.Fu@20004429-2@1@aut$T.P.Yi@15079-1@2@bas,,,comb. nov.,,1.3,f,phyllostachys~semiorbiculata,poaceaephyllostachys~semiorbiculata~,401,wfo-1000085402,,,,,,
urn:lsid:ipni.org:names:77370741-1,(Franch. & Sav.) D.L.Fu,Poaceae Bambusa senanensis Franch. & Sav.,(Franch. & Sav.),392508-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 16:29,14/10/2025 16:38,,,Poaceae,Phyllostachys senanensis,Phyllostachys senanensis,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,senanensis,,,f,t,,,,,,,Franch.@2869-1@2@bas$D.L.Fu@20004429-2@1@aut$Sav.@8971-1@3@bas,,,comb. nov.,,1.3,f,phyllostachys~senanensis,poaceaephyllostachys~senanensis~,402,wfo-1000085403,,,,,,
urn:lsid:ipni.org:names:77370742-1,(Makino) D.L.Fu,Poaceae Sasa septentrionalis Makino,(Makino),420496-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 16:29,14/10/2025 16:38,,,Poaceae,Phyllostachys septentrionalis,Phyllostachys septentrionalis,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,septentrionalis,,,f,t,,,,,,,Makino@6013-1@2@bas$D.L.Fu@20004429-2@1@aut,,,comb. nov.,,1.3,f,phyllostachys~septentrionalis,poaceaephyllostachys~septentrionalis~,403,wfo-1000085404,,,,,,
urn:lsid:ipni.org:names:77370743-1,(Demoly) D.L.Fu,Poaceae Yushania shangrilaensis Demoly,(Demoly),77078443-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 16:29,14/10/2025 16:39,,,Poaceae,Phyllostachys shangrilaensis,Phyllostachys shangrilaensis,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,shangrilaensis,,,f,t,,,,,,,Demoly@17928-1@2@bas$D.L.Fu@20004429-2@1@aut,,,comb. nov.,,1.3,f,phyllostachys~shangrilaensis,poaceaephyllostachys~shangrilaensis~,404,wfo-1000085405,,,,,,
urn:lsid:ipni.org:names:77370744-1,"(Attigala, Kathr. & L.G.Clark) D.L.Fu","Poaceae Kuruna serrulata Attigala, Kathr. & L.G.Clark","(Attigala, Kathr. & L.G.Clark)",77155086-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 16:41,14/10/2025 16:46,,,Poaceae,Phyllostachys serrulata,Phyllostachys serrulata,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,serrulata,,,f,t,,,,,,,Attigala@20026899-1@2@bas$D.L.Fu@20004429-2@1@aut$Kathr.@20026900-1@3@bas$L.G.Clark@17286-1@4@bas,,,comb. nov.,,1.3,f,phyllostachys~serrulata,poaceaephyllostachys~serrulata~,405,wfo-1000085406,,,,,,
urn:lsid:ipni.org:names:77370745-1,(McClure) D.L.Fu,Poaceae Semiarundinaria shapoensis McClure,(McClure),421247-1,,,12(2): 102,,,,,,,,,,,,14/10/2025 16:42,14/10/2025 16:59,,,Poaceae,Phyllostachys shapoensis,Phyllostachys shapoensis,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 102. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,shapoensis,,,f,t,,,,,,,McClure@5903-1@2@bas$D.L.Fu@20004429-2@1@aut,,,comb. nov.,,1.3,f,phyllostachys~shapoensis,poaceaephyllostachys~shapoensis~,406,wfo-1000085408,,,,,,
urn:lsid:ipni.org:names:77370746-1,(McClure) D.L.Fu,Poaceae Indosasa shibataeaoides McClure,(McClure),405890-1,,,12(2): 102,,,,,,,,,,,,14/10/2025 16:42,14/10/2025 16:59,,,Poaceae,Phyllostachys shibataeaoides,Phyllostachys shibataeaoides,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 102. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,shibataeaoides,,,f,t,,,,,,,D.L.Fu@20004429-2@1@aut$McClure@5903-1@2@bas,,,comb. nov.,,1.3,f,phyllostachys~shibataeaoides,poaceaephyllostachys~shibataeaoides~,407,wfo-1000085409,,,,,,
urn:lsid:ipni.org:names:77370747-1,(Makino) D.L.Fu,Poaceae Sasa shimidzuana Makino,(Makino),420503-1,,,12(2): 102,,,,,,,,,,,,14/10/2025 16:42,14/10/2025 17:00,,,Poaceae,Phyllostachys shimidzuana,Phyllostachys shimidzuana,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 102. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,shimidzuana,,,f,t,,,,,,,Makino@6013-1@2@bas$D.L.Fu@20004429-2@1@aut,,,comb. nov.,,1.3,f,phyllostachys~shimidzuana,poaceaephyllostachys~shimidzuana~,408,wfo-1000085410,,,,,,
urn:lsid:ipni.org:names:77370748-1,(Nakai) D.L.Fu,Poaceae Arundinaria shiobarensis Nakai,(Nakai),390539-1,,,12(2): 102,,,,,,,,,,,,14/10/2025 16:42,14/10/2025 17:01,,,Poaceae,Phyllostachys shiobarensis,Phyllostachys shiobarensis,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 102. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,shiobarensis,,,f,t,,,,,,,Nakai@23869-1@2@bas$D.L.Fu@20004429-2@1@aut,,,comb. nov.,,1.3,f,phyllostachys~shiobarensis,poaceaephyllostachys~shiobarensis~,409,wfo-1000085411,,,,,,
urn:lsid:ipni.org:names:77370749-1,(L.C.Chia & But) D.L.Fu,Poaceae Arundinaria shiuyingiana L.C.Chia & But,(L.C.Chia & But),901501-1,,,12(2): 102,,,,,,,,,,,,14/10/2025 16:42,14/10/2025 17:02,,,Poaceae,Phyllostachys shiuyingiana,Phyllostachys shiuyingiana,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 102. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,shiuyingiana,,,f,t,,,,,,,D.L.Fu@20004429-2@1@aut$L.C.Chia@1591-1@2@bas$But@16761-1@3@bas,,,comb. nov.,,1.3,f,phyllostachys~shiuyingiana,poaceaephyllostachys~shiuyingiana~,410,wfo-1000085412,,,,,,
urn:lsid:ipni.org:names:77370750-1,(T.P.Yi) D.L.Fu,Poaceae Sinobambusa sichuanensis T.P.Yi,(T.P.Yi),901013-1,,,12(2): 102,,,,,,,,,,,,14/10/2025 16:52,14/10/2025 17:03,,,Poaceae,Phyllostachys sichuanensis,Phyllostachys sichuanensis,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 102. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,sichuanensis,,,f,t,,,,,,,D.L.Fu@20004429-2@1@aut$T.P.Yi@15079-1@2@bas,,,comb. nov.,,1.3,f,phyllostachys~sichuanensis,poaceaephyllostachys~sichuanensis~,411,wfo-1000085413,,,,,,
urn:lsid:ipni.org:names:77370751-1,(Hsueh f. & T.P.Yi) D.L.Fu,Poaceae Fargesia similaris Hsueh f. & T.P.Yi,(Hsueh f. & T.P.Yi),934767-1,,,12(2): 102,,,,,,,,,,,,14/10/2025 16:52,14/10/2025 17:03,,,Poaceae,Phyllostachys similaris,Phyllostachys similaris,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 102. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,similaris,,,f,t,,,,,,,Hsueh f.@35135-1@2@bas$D.L.Fu@20004429-2@1@aut$T.P.Yi@15079-1@3@bas,,,comb. nov.,,1.3,f,phyllostachys~similaris,poaceaephyllostachys~similaris~,412,wfo-1000085414,,,,,,
urn:lsid:ipni.org:names:77370752-1,(T.H.Wen) D.L.Fu,Poaceae Indosasa singulispicula T.H.Wen,(T.H.Wen),934307-1,,,12(2): 102,,,,,,,,,,,,14/10/2025 16:52,14/10/2025 17:06,,,Poaceae,Phyllostachys singulispicula,Phyllostachys singulispicula,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 102. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,singulispicula,,,f,t,,,,,,,T.H.Wen@13830-1@2@bas$D.L.Fu@20004429-2@1@aut,,,comb. nov.,,1.3,f,phyllostachys~singulispicula,poaceaephyllostachys~singulispicula~,413,wfo-1000085416,,,,,,
urn:lsid:ipni.org:names:77370753-1,(Hance) D.L.Fu,Poaceae Arundinaria sinica Hance,(Hance),390545-1,,,12(2): 102,,,,,,,,,,,,14/10/2025 16:53,14/10/2025 17:07,,,Poaceae,Phyllostachys sinica,Phyllostachys sinica,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 102. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,sinica,,,f,t,,,,,,,Hance@3609-1@2@bas$D.L.Fu@20004429-2@1@aut,,,comb. nov.,,1.3,f,phyllostachys~sinica,poaceaephyllostachys~sinica~,414,wfo-1000085417,,,,,,
